,GrowthRate,GrowthRateStd,Variant Name
0,1.0000000000000089,0.0,B
1,1.0000000000000089,0.0,B.55
2,1.0007512398902794,0.011663864257742844,B.11
3,1.0000000000000089,0.0,B.27
4,1.0007357767043779,0.030457701200149557,B.10
5,1.0000000000000089,0.0,B.57
6,1.0000318545053857,0.008457677092080807,B.46
7,0.9996581106539228,0.009322180884945765,B.23
8,0.9978760365776584,0.014813115048494498,B.19
9,1.0000000000000089,0.0,B.5
10,0.9893529053381926,0.046494064555944035,B.44
11,0.989456582894176,0.0448260057727954,B.42
12,0.9893728619268897,0.04534731803250751,B.43
13,0.9909621581182775,0.0448857377805595,B.28
14,0.9874791330417885,0.04793287596324371,B.61
15,0.9859271946404156,0.050209035836134994,B.40
16,0.9858757086215131,0.05075216286215071,B.60
17,0.989456582894176,0.0448260057727954,B.33
18,0.989456582894176,0.0448260057727954,B.34
19,0.9893439948379734,0.04526962180186975,B.39
20,0.9893439948379734,0.04526962180186975,B.58
21,0.989456582894176,0.0448260057727954,B.36
22,0.9894467547668296,0.044848665420727095,B.35
23,0.9893868913182131,0.047756559668791915,B.32
24,0.989465912573807,0.047887608270352926,B.38
25,0.9893857172789744,0.04615756852785751,B.37
26,0.9899403515673403,0.046752958658142246,B.41
27,0.989456582894176,0.0448260057727954,B.29
28,0.9893784542638412,0.046975098034537366,B.31
29,0.9894405211219379,0.04630480180260985,B.30
30,1.0000000000000089,0.0,B.15
31,0.9993405420057416,0.014032761982729312,B.6
32,1.0089810542999893,0.04331361660189941,B.6.6
33,1.0089810542999893,0.04331361660189941,B.6.4
34,1.008975367377064,0.04025780309348042,B.6.3
35,1.0090003498858628,0.041351470266431656,B.6.8
36,1.0089349978615096,0.03898750073330311,B.6.1
37,1.0089349978615096,0.03898750073330311,B.6.5
38,1.0089347387452097,0.04026204908208759,B.6.2
39,1.0000995255549552,0.007040801458194219,B.47
40,1.0002003712194731,0.009791808681448685,B.53
41,1.0000000000000089,0.0,B.50
42,1.0000000000000089,0.0,B.20
43,0.999506013021807,0.010253238398374708,B.4
44,1.0362114597530854,0.09067808407981143,B.4.2
45,0.999506013021807,0.010253238398374708,B.4.6
46,0.9995925587572395,0.022293320383230283,B.4.5
47,0.9995532246709189,0.02204188667874319,B.4.4
48,0.7918949664740403,0.039668918561263054,B.4.7
49,1.0051523487710157,0.03021710499891244,B.4.1
50,1.2542062859506986,0.1004739878827697,B.4.8
51,1.043281924598519,0.0755172392502329,B.1
52,1.0430441172034803,0.07837729754216145,B.1.103
53,1.042673177608413,0.07505771393060635,B.1.557
54,1.042658832003955,0.07575329168790786,B.1.254
55,1.042673177608413,0.07505771393060635,B.1.559
56,1.1498536232111325,0.1320475175739678,B.1.249
57,1.0424529233515476,0.07632926443822477,B.1.391
58,1.0420137196141415,0.07672588328344239,B.1.104
59,1.0422226788004512,0.07636698484866139,B.1.248
60,1.042673177608413,0.07505771393060635,B.1.251
61,1.0428586044261499,0.07546881348822669,B.1.250
62,1.0960453687244596,0.1197199397479127,B.1.252
63,1.1634193379961881,0.07835096442791104,B.1.177
64,1.1634193379961881,0.07835096442791104,B.1.177.72
65,1.432056091802739,0.168747293163471,B.1.177.45
66,1.1623993816083042,0.080470250452285,B.1.177.11
67,1.1634193379961881,0.07835096442791104,B.1.177.75
68,1.1638150693290465,0.0799632975587645,B.1.177.43
69,1.157953186258902,0.08286921075642677,B.1.177.44
70,1.1633352753977075,0.07961714969377631,B.1.177.38
71,1.1633271601952522,0.079156659007221,B.1.177.36
72,1.1773748519903382,0.0919406067565982,B.1.177.39
73,1.4286512298703689,0.09728142720099954,B.1.177.41
74,1.1636321797669607,0.07834504614155419,B.1.177.35
75,1.1635156666068192,0.07859099052168654,B.1.177.42
76,1.165258755194158,0.07968903320027888,B.1.177.12
77,1.1916143148250442,0.09482831323000968,B.1.177.37
78,1.1636321797669607,0.07834504614155419,B.1.177.40
79,1.1675688074635808,0.08080511183015085,B.1.177.73
80,1.1634309064042794,0.07844652313186404,B.1.177.23
81,1.1629270593606582,0.08127987573531342,B.1.177.84
82,1.1646252399429393,0.07877143747925429,B.1.177.82
83,1.1644902403822994,0.07867712323311044,B.1.177.83
84,1.1644971312920802,0.07923738054231429,B.1.177.87
85,1.8000017170425835,0.10165021220671004,B.1.177.88
86,1.164363375913421,0.07896177190619008,B.1.177.89
87,1.1633704519609958,0.08309534878623515,B.1.177.70
88,1.1632558153750652,0.07936053156537702,B.1.177.71
89,1.1633369469147927,0.07925250639618864,B.1.177.49
90,1.1634193379961881,0.07835096442791104,B.1.177.21
91,1.1634404095194,0.07844582057995801,B.1.177.54
92,1.1634404095194,0.07844582057995801,V.1
93,1.1634466728997588,0.07854910278258802,V.2
94,1.034884815559939,0.0849197338996169,B.1.177.56
95,1.034884815559939,0.0849197338996169,B.1.177.57
96,1.1632923550792214,0.07925659337381159,B.1.177.55
97,1.1634193379961881,0.07835096442791104,B.1.177.77
98,1.1646092840202604,0.07875654654469509,B.1.177.6
99,1.1646019142798496,0.07820863691950103,B.1.177.80
100,1.1646019142798496,0.07820863691950103,B.1.177.59
101,1.178848517409301,0.0939809380001527,B.1.177.47
102,1.1895667239504688,0.10283778644435305,B.1.177.67
103,1.1887501747175933,0.105945250223603,B.1.177.66
104,1.164705378101242,0.07855661217886549,B.1.177.5
105,1.1589452927796355,0.0843660090331775,B.1.177.62
106,1.1641545717537365,0.07903187086943579,B.1.177.58
107,1.1649237837050768,0.08486635767089651,B.1.177.61
108,1.1646019142798496,0.07820863691950103,B.1.177.7
109,1.1646019142798496,0.07820863691950103,B.1.177.48
110,1.1646019142798496,0.07820863691950103,B.1.177.8
111,1.1646019142798496,0.07820863691950103,B.1.177.60
112,1.1645704147889597,0.079524853566389,U.2
113,1.1645965818221735,0.07830044977473347,U.1
114,1.165868389341448,0.07954735556070158,U.3
115,1.1646019142798496,0.07820863691950103,B.1.177.65
116,1.1648764650916124,0.07822596615340871,B.1.177.86
117,1.1646019142798496,0.07820863691950103,B.1.177.63
118,1.1646302390351697,0.07854316196282557,B.1.177.64
119,1.1647744850321442,0.07879438830370493,B.1.177.68
120,1.1634750498492148,0.08090382391876037,B.1.177.25
121,1.1731993071916798,0.08861838317673769,B.1.177.76
122,1.16327631781101,0.08054718202398939,B.1.177.52
123,1.1641642878866076,0.08232673863296958,Y.1
124,1.1634193379961881,0.07835096442791104,B.1.177.81
125,1.1634193379961881,0.07835096442791104,Z.1
126,1.41829535808163,0.09573904480499555,B.1.177.27
127,1.1634368954335725,0.07842113729519183,B.1.177.51
128,1.1621265260689286,0.07995944763259981,B.1.177.74
129,1.1622919918786334,0.0825510474584676,B.1.177.26
130,1.1633805472980892,0.07909326527630889,B.1.177.2
131,1.1634193379961881,0.07835096442791104,B.1.177.3
132,1.1634193379961881,0.07835096442791104,B.1.177.4
133,1.1634193379961881,0.07835096442791104,B.1.177.50
134,1.1634834039599802,0.078819944522063,B.1.177.85
135,1.1632564547278337,0.07858938166272386,B.1.177.53
136,1.1632529442335549,0.07880148995605855,W.3
137,1.163230516909083,0.07867541972180092,W.1
138,1.1632564547278337,0.07858938166272386,W.2
139,1.163407421122669,0.07900455810475653,W.4
140,1.1625311334291115,0.07902117321348578,B.1.177.24
141,1.2060396773172937,0.1015406282999068,B.1.177.33
142,1.1611279903076057,0.08467152727655627,B.1.177.34
143,1.1634862311984226,0.0795460194231143,B.1.177.17
144,1.1634454404444003,0.07852468466795731,B.1.177.16
145,1.1634193379961881,0.07835096442791104,B.1.177.69
146,1.1634193379961881,0.07835096442791104,B.1.177.19
147,1.1634415065752381,0.08099728443565504,B.1.177.20
148,1.3350453071808697,0.1712705199862581,B.1.177.18
149,1.165143217041258,0.08025906885904044,B.1.177.10
150,1.2461541425140195,0.1543371320023778,B.1.177.46
151,1.1624998636507733,0.08153535741232248,B.1.177.9
152,1.162142597907591,0.08281652294237049,B.1.177.30
153,1.1834436058870408,0.09115650712818602,B.1.177.32
154,1.1645922756191613,0.07999130649848053,B.1.177.14
155,1.1631145865128611,0.08432545157308646,B.1.177.78
156,1.1639394212901204,0.07965571546485414,AA.1
157,1.1639394212901204,0.07965571546485414,B.1.177.15
158,1.1639394212901204,0.07965571546485414,AA.8
159,1.1646580084208598,0.081648795985863,AA.5
160,1.1645832859761756,0.08080415778936885,AA.2
161,1.1645832859761756,0.08080415778936885,AA.4
162,1.1645832859761756,0.08080415778936885,AA.3
163,1.1646079259689206,0.08139546024096946,AA.6
164,1.1647354557383651,0.08150294037220224,AA.7
165,1.1637496373668865,0.07859220616148774,B.1.177.28
166,1.1613136676555378,0.07975092862756879,B.1.177.29
167,2.115311797558674,0.2647112562929232,B.1.633
168,1.3493728259216637,0.15935142522895884,B.1.616
169,1.6804437900701965,0.09839557477265777,B.1.525
170,1.2734164724679002,0.09557659422630134,B.1.530
171,1.043281924598519,0.0755172392502329,B.1.67
172,1.0433017180208226,0.07591082106179084,B.1.465
173,1.04882189010072,0.0786100983712361,B.1.460
174,1.043281924598519,0.0755172392502329,B.1.471
175,1.043935986047279,0.07832504250206378,B.1.463
176,1.0433395994132217,0.07559511182562213,B.1.469
177,1.0784176143649622,0.08236505977751589,B.1.456
178,1.0787751763723905,0.08200649145227248,B.1.36.19
179,1.062863914144447,0.08594487306748053,B.1.160
180,1.0704934726281643,0.08900242297717906,B.1.160.32
181,1.0696163527743459,0.08762816368095741,B.1.160.17
182,1.0710613325088385,0.0899044826268816,B.1.160.31
183,1.071049548772082,0.09287883754721948,B.1.1.445
184,1.1303605099716845,0.1253689715832104,B.1.160.7
185,1.1303605099716845,0.1253689715832104,B.1.160.33
186,1.0715104247703258,0.08923469286365508,B.1.160.25
187,1.0695714855845608,0.08671091473919738,B.1.160.10
188,1.0697183578389626,0.08740606429480424,B.1.160.8
189,1.070606682551434,0.08936366319995914,B.1.160.29
190,1.041306873661752,0.08274334623325892,B.1.177.31
191,1.0694142280545054,0.08640089915864266,B.1.160.27
192,1.0693250240997356,0.08612671185442936,B.1.160.16
193,1.0697531977166201,0.0865623136272821,AB.1
194,1.0693250240997356,0.08612671185442936,B.1.160.14
195,1.0753392475527728,0.09425468503704572,B.1.160.12
196,1.0686329046677785,0.08768346808591825,B.1.160.13
197,1.0693250240997356,0.08612671185442936,B.1.160.11
198,1.069661178247569,0.08637881954005368,B.1.160.9
199,1.070056043023208,0.08732701447102438,B.1.160.26
200,1.069511070631227,0.09006469379912531,B.1.160.18
201,1.0698848257815496,0.08863202143131223,B.1.160.24
202,1.069369473535948,0.08620246112860844,B.1.160.28
203,1.0693250240997356,0.08612671185442936,B.1.160.22
204,1.0698991312546262,0.08874185144936027,B.1.160.23
205,1.0937867198115419,0.10519300199616125,B.1.160.19
206,1.0696615161133871,0.08598839780969147,B.1.160.30
207,1.0696586628556248,0.08752229060975332,B.1.160.20
208,1.0724431568869164,0.09085184665007767,B.1.160.21
209,1.0693250240997356,0.08612671185442936,B.1.160.15
210,1.043281924598519,0.0755172392502329,B.1.468
211,1.0784386843587443,0.08213044109234618,B.1.36
212,1.07840003423364,0.0826763893554671,B.1.36.7
213,1.0791655776683537,0.08648710263871784,B.1.36.25
214,1.2608508512381684,0.10991243863231488,B.1.36.29
215,1.0784386843587443,0.08213044109234618,B.1.36.24
216,1.0784386843587443,0.08213044109234618,B.1.36.1
217,1.0784386843587443,0.08213044109234618,B.1.36.35
218,1.0827244575010453,0.08705354777398226,B.1.36.22
219,1.0868806311533568,0.09070489940112234,B.1.36.21
220,1.0784386843587443,0.08213044109234618,B.1.36.10
221,1.078737969934544,0.08214134947158185,B.1.36.17
222,1.2669179457395041,0.10496549919586466,B.1.36.39
223,1.0787346408135996,0.08344039923155444,B.1.36.18
224,1.0787281045786943,0.08281039120827781,B.1.36.28
225,1.078737969934544,0.08214134947158185,B.1.36.38
226,1.0806113201928815,0.0856749350302244,B.1.36.2
227,1.0886733497320282,0.09669874228779321,B.1.36.27
228,1.0788354783980323,0.08483456032313909,B.1.36.37
229,1.0795766813514185,0.0829973535871236,B.1.36.36
230,1.0784386843587443,0.08213044109234618,B.1.36.8
231,1.0776401106896816,0.08564804274958539,B.1.36.26
232,1.2101660293911571,0.09791826345932451,B.1.36.31
233,1.0876489556133975,0.09131861224538433,B.1.36.23
234,1.0784386843587443,0.08213044109234618,B.1.36.16
235,1.0784159035727656,0.08373818602673154,B.1.36.20
236,1.106906029907981,0.09868439658879785,B.1.36.34
237,1.0784532484373535,0.08305587473107431,B.1.36.12
238,1.0856818727980548,0.09381499144202918,B.1.36.33
239,1.1916499980376927,0.16056711928947162,B.1.36.9
240,1.0509216592947228,0.081213982256227,B.1.466
241,1.1441677634716438,0.11448711298996014,B.1.466.1
242,1.1785433046452256,0.13317560050671198,B.1.466.2
243,1.1882159824812835,0.14058763584469933,AU.1
244,1.500279264228011,0.15083146641624998,AU.2
245,1.5022087504782071,0.15085544823604932,AU.3
246,1.0438694851423154,0.0788295153940734,B.1.562
247,1.043576457813534,0.07762214946473502,B.1.458
248,1.043281924598519,0.0755172392502329,B.1.470
249,1.0431995263068363,0.07572795153486614,B.1.459
250,1.043281924598519,0.0755172392502329,B.1.462
251,1.0493545366696952,0.07672628331781124,B.1.523
252,1.0437548195577908,0.07656714674895536,B.1.467
253,1.043281924598519,0.0755172392502329,B.1.110
254,1.0432588127410092,0.0784616551505315,B.1.110.1
255,1.0432411665464507,0.07588384210297354,B.1.110.2
256,1.043281924598519,0.0755172392502329,B.1.110.3
257,1.043281924598519,0.0755172392502329,B.1.483
258,1.043322329277841,0.07565998244393034,B.1.270
259,1.0356434424168963,0.0825483277123362,B.1.279
260,1.0452606504423647,0.08304210820142413,B.1.622
261,1.7490240233772023,0.14689859247807194,B.1.629
262,1.3593155119937481,0.13533055360949803,B.1.474
263,1.050699799161221,0.08095747927335131,B.1.280
264,1.043547359417403,0.07767035164800076,B.1.482
265,1.043045571648135,0.07583838522527005,B.1.273
266,1.07903646714322,0.08385177545172168,B.1.480
267,1.0433511353896874,0.07616434584929914,B.1.478
268,1.321398514551134,0.11063536705551683,B.1.563
269,1.043281924598519,0.0755172392502329,B.1.158
270,1.043281924598519,0.0755172392502329,B.1.276
271,1.0404037277883973,0.07980153339886349,B.1.281
272,1.0402154227581621,0.07959624447919733,B.1.159
273,1.0682032597919955,0.09094608668764395,B.1.389
274,1.0402154227581621,0.07959624447919733,B.1.476
275,1.0450473921203323,0.08109136345725117,B.1.282
276,1.0400910235526624,0.08135809861435146,B.1.475
277,1.0404270681224013,0.0804345761631951,B.1.37
278,1.043281924598519,0.0755172392502329,B.1.13
279,1.0432614597627015,0.07626738691362192,B.1.274
280,1.0433057107383805,0.07566985355869257,B.1.479
281,1.043281924598519,0.0755172392502329,B.1.277
282,1.0462058688267766,0.08166107757040786,B.1.544
283,1.0436184166121594,0.07547565221307599,B.1.442
284,1.0454365615414531,0.07688996964349246,B.1.436
285,1.0414004846248108,0.07718029445552013,B.1.441
286,1.0432610920424785,0.07561092554788541,B.1.124
287,1.044285208957138,0.07919547146033327,B.1.385
288,1.1315421335121516,0.13070230614609807,B.1.438
289,1.1528624384589463,0.1432488241661609,B.1.438.4
290,1.1887268118212868,0.12515849455430994,B.1.438.2
291,1.1886354946993336,0.12461300638160122,B.1.438.3
292,1.1887119274967068,0.12420422705440548,B.1.438.1
293,1.0430419169321092,0.07617067870419363,B.1.9
294,1.043002587619195,0.07653824363191426,B.1.9.1
295,1.0430419169321092,0.07617067870419363,B.1.9.2
296,1.04298987409798,0.07649775511245187,B.1.9.4
297,1.0430419169321092,0.07617067870419363,B.1.9.5
298,1.0432129371240764,0.07745546710492508,B.1.9.3
299,1.043281924598519,0.0755172392502329,B.1.473
300,1.0432745824815854,0.0766268666422611,B.1.443
301,1.043281924598519,0.0755172392502329,B.1.111
302,2.5532828235503104,0.13499758857191263,B.1.621
303,2.578478029265597,0.15248101193441543,B.1.621.2
304,2.5564260272202874,0.13758381718519216,B.1.621.1
305,2.6356399124981236,0.1858568947929595,BB.2
306,2.900429179077579,0.2181243033434513,B.1.640
307,2.716273182225442,0.19987398443356097,B.1.640.1
308,2.8560112063166327,0.24208738114485395,B.1.640.2
309,1.0433133049450887,0.07665510765831247,B.1.112
310,1.0432730112637016,0.07633884992290763,B.1.164
311,1.043281924598519,0.0755172392502329,B.1.161
312,1.0434444388418933,0.07588392547507423,B.1.163
313,1.0463246443170227,0.07806761036937318,B.1.170
314,1.9260418431033397,0.14260118594993054,B.1.625
315,1.043281924598519,0.0755172392502329,B.1.162
316,1.043281924598519,0.0755172392502329,B.1.439
317,1.043281924598519,0.0755172392502329,B.1.245
318,1.0432463042343127,0.07557444051842913,B.1.22
319,1.0419568849046612,0.08020081785758473,B.1.22.1
320,1.1409350799673925,0.07728290492178762,B.1.2
321,1.1396430246734905,0.07712914649730132,B.1.596
322,2.454475967088316,0.19272391553155,B.1.632
323,1.1358189987018759,0.07954381750701031,B.1.221
324,1.1335536663410386,0.08321659762778953,B.1.221.1
325,1.1363287686868817,0.08278456185575205,B.1.221.4
326,1.1407004949739716,0.0822483531177438,B.1.221.3
327,1.1357351435541678,0.08055481040255531,B.1.221.2
328,1.2621756112717748,0.09079455224331963,B.1.382
329,1.0694020139223734,0.09686089800631417,B.1.127
330,1.043266125021762,0.07601356690482382,B.1.547
331,1.043281924598519,0.0755172392502329,B.1.76
332,2.1363888334576804,0.12993349281391225,B.1.619
333,2.149074255618659,0.129681639882656,B.1.619.1
334,2.1071117466729317,0.13647938246773253,B.1.620
335,1.047739482275245,0.0838799017269114,B.1.536
336,1.047534886183466,0.08051732377802599,B.1.543
337,2.0795653579837188,0.17284037109209544,B.1.415.1
338,1.5242691194045956,0.1701343306385214,B.1.639
339,1.0436031561537886,0.07541369186242664,B.1.1
340,1.0436031561537886,0.07541369186242664,B.1.1.291
341,1.0436031561537886,0.07541369186242664,B.1.1.290
342,1.044091087248026,0.07712479585673129,B.1.1.297
343,1.044112776805989,0.07999383077707571,AG.1
344,1.0436031561537886,0.07541369186242664,B.1.1.398
345,1.0440347622862853,0.07705338415347668,B.1.1.405
346,1.0440830666832488,0.07773239570031415,AC.1
347,1.0436893135076066,0.07738504321027516,B.1.1.461
348,1.0436031561537886,0.07541369186242664,B.1.1.172
349,1.0434901404417047,0.07774577575902934,B.1.1.175
350,1.0436031561537886,0.07541369186242664,B.1.1.381
351,1.0421359352953519,0.07829006873691341,B.1.1.376
352,1.0434167429782073,0.07585483631777326,B.1.1.203
353,1.8431358645754923,0.1340407525029957,XA
354,1.874361877425336,0.11125265092307633,B.1.1.7
355,2.050700652824818,0.12298250526675204,Q.5
356,1.9680909537280813,0.1235327258883818,Q.4
357,1.8772405413023283,0.11187773201934337,Q.3
358,1.874361877425336,0.11125265092307633,Q.1
359,1.8849965718595907,0.11873130352183002,Q.7
360,1.8744075846031032,0.11227980049156958,Q.8
361,1.9693224539464544,0.16342899381931114,Q.6
362,1.865885027455459,0.11670315366447345,Q.2
363,1.043695219019945,0.07800595514877177,B.1.1.312
364,1.0435151420043902,0.07689828567222308,B.1.1.262
365,1.0436031561537886,0.07541369186242664,B.1.1.91
366,1.0461531223269724,0.0768382886946302,B.1.1.176
367,1.4530095694415395,0.10348704010060089,B.1.1.374
368,1.0436031561537886,0.07541369186242664,B.1.1.500
369,1.0435648787217868,0.07708694805788172,B.1.1.88
370,1.0436229535875892,0.07832773935156978,B.1.1.441
371,1.0436031561537886,0.07541369186242664,B.1.1.320
372,0.9248983560271031,0.1273824703094308,B.1.1.377
373,1.043690862488987,0.07858758002550381,B.1.1.364
374,1.0436144571067174,0.07723755500205085,B.1.1.154
375,1.0436031561537886,0.07541369186242664,B.1.1.322
376,1.3672627105968993,0.11541276619204015,B.1.1.528
377,1.0434185236372877,0.07575868122909427,B.1.1.324
378,1.0437588756239966,0.07766792034644068,B.1.1.327
379,1.0436031561537886,0.07541369186242664,B.1.1.220
380,1.044266937022234,0.07636433555280808,B.1.1.77
381,1.0468303193517723,0.07823605242370127,B.1.1.224
382,1.0436031561537886,0.07541369186242664,B.1.1.110
383,1.0462092084784669,0.07855729098887007,B.1.1.521
384,1.0436031561537886,0.07541369186242664,B.1.1.518
385,1.057367362157434,0.08684348505035598,B.1.1.158
386,1.0436031561537886,0.07541369186242664,B.1.1.221
387,1.0429340079947649,0.07866880346134295,B.1.1.74
388,1.0463176972425197,0.07786548481697057,B.1.1.289
389,1.0315878115935273,0.09386674268537068,B.1.1.3
390,1.043522183693733,0.07605720787712546,B.1.1.75
391,1.043522183693733,0.07605720787712546,B.1.1.459
392,1.5007565666015892,0.11588336952827025,R.1
393,1.0436031561537886,0.07541369186242664,B.1.1.5
394,1.0436031561537886,0.07541369186242664,B.1.1.222
395,1.538987013593201,0.08927722317259243,B.1.1.519
396,1.0485147738563536,0.08251160954662683,B.1.1.418
397,1.0435292371806668,0.07831903365781835,B.1.1.517
398,1.1817707494725675,0.1412708086508633,B.1.1.317
399,1.1812025786937699,0.14254810437687981,AS.1
400,1.1866695646611776,0.14349725933795607,AS.2
401,1.0918440421691036,0.09665746506386534,B.1.1.316
402,1.448252569834209,0.11179972987879672,R.2
403,1.0436530633232306,0.07687587081178458,B.1.1.352
404,1.0436031561537886,0.07541369186242664,B.1.1.464
405,1.0470323718239372,0.08324608474142454,AW.1
406,1.0435190057331711,0.07598798198938775,B.1.1.4
407,1.0436031561537886,0.07541369186242664,B.1.1.163
